8/1/2014,Guardians of the Galaxy,170000000.0,333172112.0,163172112.0,
5/7/2010,Iron Man 2,170000000.0,312128345.0,142128345.0,
4/4/2014,Captain America: The Winter Soldier,170000000.0,259746958.0,89746958.0,
7/11/2014,Dawn of the Planet of the Apes,170000000.0,208545589.0,38545589.0,
11/10/2004,The Polar Express,170000000.0,194949659.0,24949659.0,
6/1/2012,Snow White and the Huntsman,170000000.0,155136755.0,-14863245.0,
7/1/2003,Terminator 3: Rise of the Machines,170000000.0,150358296.0,-19641704.0,
5/7/2004,Van Helsing,170000000.0,120150546.0,-49849454.0,
5/22/2015,Tomorrowland,170000000.0,93436322.0,-76563678.0,
5/21/2010,Shrek Forever After,165000000.0,238395990.0,73395990.0,
11/7/2014,Big Hero 6,165000000.0,222527828.0,57527828.0,
3/26/2010,How to Train Your Dragon,165000000.0,217581231.0,52581231.0,
11/2/2012,Wreck-It Ralph,165000000.0,189412677.0,24412677.0,
11/5/2014,Interstellar,165000000.0,188017894.0,23017894.0,
7/29/2011,Cowboys and Aliens,163000000.0,100240551.0,-62759449.0,
5/17/2007,Shrek the Third,160000000.0,321012359.0,161012359.0,
7/16/2010,Inception,160000000.0,292576195.0,132576195.0,
5/24/2013,Fast and Furious 6,160000000.0,238679850.0,78679850.0,
5/16/2014,Godzilla,160000000.0,200672193.0,40672193.0,
6/3/2011,X-Men: First Class,160000000.0,146408305.0,-13591695.0,
12/25/2008,The Curious Case of Benjamin Button,160000000.0,127509326.0,-32490674.0,
7/14/2010,The Sorcerer's Apprentice,160000000.0,63150991.0,-96849009.0,
5/12/2006,Poseidon,160000000.0,60674817.0,-99325183.0,
12/10/2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000.0,104386950.0,-50613050.0,
7/1/2015,Terminator: Genisys,155000000.0,89760956.0,-65239044.0,
11/24/2004,Alexander,155000000.0,34297191.0,-120702809.0,
5/25/2001,Pearl Harbor,151500000.0,198539855.0,47039855.0,
7/2/2007,Transformers,151000000.0,319071806.0,168071806.0,
11/22/2013,Frozen,150000000.0,400738009.0,250738009.0,
7/11/2007,Harry Potter and the Order of the Phoenix,150000000.0,292004738.0,142004738.0,
11/18/2005,Harry Potter and the Goblet of Fire,150000000.0,290013036.0,140013036.0,
5/15/2003,The Matrix Reloaded,150000000.0,281553689.0,131553689.0,
12/14/2007,I am Legend,150000000.0,256393010.0,106393010.0,
7/1/2008,Hancock,150000000.0,227946274.0,77946274.0,
7/15/2005,Charlie and the Chocolate Factory,150000000.0,206459076.0,56459076.0,
6/29/2007,Ratatouille,150000000.0,206445654.0,56445654.0,
11/8/2013,Thor: The Dark World,150000000.0,206360018.0,56360018.0,
6/15/2005,Batman Begins,150000000.0,205343774.0,55343774.0,
7/31/2015,Mission: Impossible - Rogue Nation,150000000.0,194522893.0,44522893.0,
5/6/2011,Thor,150000000.0,181030624.0,31030624.0,
11/7/2008,Madagascar: Escape 2 Africa,150000000.0,180010950.0,30010950.0,
5/1/2009,X-Men Origins: Wolverine,150000000.0,179883157.0,29883157.0,
5/22/2009,Night at the Museum: Battle of the Smithsonian,150000000.0,177243721.0,27243721.0,
5/26/2011,Kung Fu Panda 2,150000000.0,165249063.0,15249063.0,
5/15/2015,Mad Max: Fury Road,150000000.0,153636354.0,3636354.0,
11/5/2003,The Matrix Revolutions,150000000.0,139259759.0,-10740241.0,
5/5/2006,Mission: Impossible III,150000000.0,133501348.0,-16498652.0,
5/15/2009,Angels & Demons,150000000.0,133375846.0,-16624154.0,
5/14/2004,Troy,150000000.0,133298577.0,-16701423.0,
7/1/2010,The Last Airbender,150000000.0,131601062.0,-18398938.0,
11/2/2007,Bee Movie,150000000.0,126631277.0,-23368723.0,
7/24/2009,G-Force,150000000.0,119436770.0,-30563230.0,
11/21/2008,Bolt,150000000.0,114053759.0,-35946241.0,
3/30/2012,Wrath of the Titans,150000000.0,83670083.0,-66329917.0,
11/16/2007,Beowulf,150000000.0,82195215.0,-67804785.0,
5/11/2012,Dark Shadows,150000000.0,79727149.0,-70272851.0,
6/28/2013,White House Down,150000000.0,73103784.0,-76896216.0,
2/12/2010,The Wolfman,150000000.0,61979680.0,-88020320.0,
3/11/2011,Mars Needs Moms,150000000.0,21392758.0,-128607242.0,
6/15/2005,Batman Begins (IMAX),150000000.0,15900000.0,-134100000.0,
12/21/2016,Passengers,150000000.0,0.0,-150000000.0,
11/3/2006,Flushed Away,149000000.0,64665672.0,-84334328.0,
6/8/2012,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,71391482.0,
12/16/2011,Mission: Impossible - Ghost Protocol,145000000.0,209397903.0,64397903.0,
6/13/2014,How to Train Your Dragon 2,145000000.0,177002924.0,32002924.0,
6/16/1999,Tarzan,145000000.0,171091819.0,26091819.0,
3/7/2014,Mr. Peabody & Sherman,145000000.0,111506430.0,-33493570.0,
11/21/2012,Rise of the Guardians,145000000.0,103412758.0,-41587242.0,
4/8/2005,Sahara,145000000.0,68671925.0,-76328075.0,
11/22/2002,Die Another Day,142000000.0,160932247.0,18932247.0,
5/8/2009,Star Trek,140000000.0,257730019.0,117730019.0,
7/1/1998,Armageddon,140000000.0,201573391.0,61573391.0,
7/3/2002,Men in Black 2,140000000.0,190418803.0,50418803.0,
7/22/2011,Captain America: The First Avenger,140000000.0,176654505.0,36654505.0,
7/10/1998,Lethal Weapon 4,140000000.0,129734803.0,-10265197.0,
3/27/2013,G.I. Joe: Retaliation,140000000.0,122523060.0,-17476940.0,
12/5/2003,The Last Samurai,140000000.0,111110575.0,-28889425.0,
12/21/2005,Fun With Dick And Jane,140000000.0,110550000.0,-29450000.0,
12/12/2014,Exodus: Gods and Kings,140000000.0,65014513.0,-74985487.0,
5/3/2002,Spider-Man,139000000.0,403706375.0,264706375.0,
3/6/2009,Watchmen,138000000.0,107509799.0,-30490201.0,
7/29/2005,Stealth,138000000.0,31704416.0,-106295584.0,
6/13/2008,The Incredible Hulk,137500000.0,134533885.0,-2966115.0,
6/20/2003,Hulk,137000000.0,132177234.0,-4822766.0,
7/11/2001,Final Fantasy: The Spirits Within,137000000.0,32131830.0,-104868170.0,
11/16/2012,The Twilight Saga: Breaking Dawn Part 2,136200000.0,292324737.0,156124737.0,
10/1/2012,The Croods,135000000.0,187168425.0,52168425.0,
11/19/1999,The World is Not Enough,135000000.0,126930660.0,-8069340.0,
3/4/2011,Rango,135000000.0,123257581.0,-11742419.0,
11/14/2003,Master and Commander: The Far Side of the World,135000000.0,93926386.0,-41073614.0,
7/17/2013,Turbo,135000000.0,83028130.0,-51971870.0,
11/18/2011,Happy Feet Two,135000000.0,64006466.0,-70993534.0,
7/28/2006,Miami Vice,135000000.0,63450470.0,-71549530.0,
6/29/2005,War of the Worlds,132000000.0,234280354.0,102280354.0,
11/26/2014,Penguins of Madagascar,132000000.0,83350911.0,-48649089.0,
11/22/2013,The Hunger Games: Catching Fire,130000000.0,424668047.0,294668047.0,
6/4/2004,Harry Potter and the Prisoner of Azkaban,130000000.0,249538952.0,119538952.0,
8/3/2007,The Bourne Ultimatum,130000000.0,227471070.0,97471070.0,
6/6/2008,Kung Fu Panda,130000000.0,215434591.0,85434591.0,
7/17/2015,Ant-Man,130000000.0,178636091.0,48636091.0,
3/27/2015,Home,130000000.0,177397510.0,47397510.0,
10/28/2011,Puss in Boots,130000000.0,149260504.0,19260504.0,
11/5/2010,Megamind,130000000.0,148415853.0,18415853.0,
7/18/2003,Bad Boys II,130000000.0,138540870.0,8540870.0,
4/11/2014,Rio 2,130000000.0,131538435.0,1538435.0,
7/23/2010,Salt,130000000.0,118311368.0,-11688632.0,
3/28/2014,Noah,130000000.0,101200044.0,-28799956.0,
12/21/2011,The Adventures of Tintin,130000000.0,77591831.0,-52408169.0,
5/31/2013,After Earth,130000000.0,60522097.0,-69477903.0,
11/26/2008,Australia,130000000.0,49554002.0,-80445998.0,
7/19/2013,R.I.P.D.,130000000.0,33618855.0,-96381145.0,
11/18/2011,The Twilight Saga: Breaking Dawn Part 1,127500000.0,281287133.0,153787133.0,
5/19/2000,Dinosaur,127500000.0,137748063.0,10248063.0,
12/19/2014,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,-13253379.0,
7/15/2011,Harry Potter and the Deathly Hallows: Part II,125000000.0,381011219.0,256011219.0,
11/21/2014,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,212135885.0,
11/16/2001,Harry Potter and the Sorcerers Stone,125000000.0,317575550.0,192575550.0,
7/9/2003,Pirates of the Caribbean: The Curse of the Black Pearl,125000000.0,305411224.0,180411224.0,
11/19/2010,Harry Potter and the Deathly Hallows: Part I,125000000.0,295001070.0,170001070.0,
5/19/2006,The Da Vinci Code,125000000.0,217536138.0,92536138.0,
5/2/2003,X2,125000000.0,214949694.0,89949694.0,
4/29/2011,Fast Five,125000000.0,209837675.0,84837675.0,
8/8/2014,Teenage Mutant Ninja Turtles,125000000.0,191204754.0,66204754.0,
12/16/2011,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,61848418.0,
5/28/2004,The Day After Tomorrow,125000000.0,186740799.0,61740799.0,
4/1/2010,Clash of the Titans,125000000.0,163214888.0,38214888.0,
5/19/1998,Godzilla,125000000.0,136142003.0,11142003.0,
6/8/2012,Prometheus,125000000.0,126477084.0,1477084.0,
8/10/2012,The Bourne Legacy,125000000.0,113203870.0,-11796130.0,
6/20/1997,Batman & Robin,125000000.0,107308328.0,-17691672.0,
8/3/2012,Total Recall,125000000.0,58877969.0,-66122031.0,
8/27/1999,The 13th Warrior,125000000.0,32694788.0,-92305212.0,
11/20/2015,The Hunger Games: Mockingjay - Part 2,125000000.0,0.0,-125000000.0,
11/17/2000,How the Grinch Stole Christmas,123000000.0,260044825.0,137044825.0,
5/24/2000,Mission: Impossible 2,120000000.0,215409889.0,95409889.0,
6/30/2000,The Perfect Storm,120000000.0,182618434.0,62618434.0,
6/15/2007,Fantastic Four: Rise of the Silver Surfer,120000000.0,131921738.0,11921738.0,
11/21/2012,Life of Pi,120000000.0,124987022.0,4987022.0,
2/16/2007,Ghost Rider,120000000.0,115802596.0,-4197404.0,
6/27/2003,Charlie's Angels: Full Throttle,120000000.0,100814328.0,-19185672.0,
8/9/2013,Elysium,120000000.0,93050117.0,-26949883.0,
4/19/2013,Oblivion,120000000.0,89107235.0,-30892765.0,
7/19/2002,Stuart Little 2,120000000.0,64736114.0,-55263886.0,
2/12/2014,RoboCop,120000000.0,58607007.0,-61392993.0,
6/11/2004,The Chronicles of Riddick,120000000.0,57712751.0,-62287249.0,
8/7/2015,Fantastic Four,120000000.0,56086051.0,-63913949.0,
